202001010; 202001110; 1.00804094098e-08
202001010; 212001010; 1.00804094098e-08
011202211; 211202211; 5.76155087436e-13
011202211; 011222211; 5.76155087436e-13
100010220; 101010220; 1.00804094098e-08
100010220; 100011220; 1.00804094098e-08
100010220; 100010221; 1.00804094098e-08
100010220; 100110220; 1.00804094098e-08
100010220; 110010220; 1.00804094098e-08
200101012; 202101012; 2.80011372494e-10
200101012; 200121012; 2.80011372494e-10
200101012; 200101212; 2.80011372494e-10
200101012; 220101012; 2.80011372494e-10
000012010; 000012012; 4.5361842344e-07
000012010; 002012010; 4.5361842344e-07
000012010; 000212010; 4.5361842344e-07
000012010; 020012010; 4.5361842344e-07
000012010; 200012010; 4.5361842344e-07
000012010; 000012210; 4.5361842344e-07
200100012; 201100012; 1.00804094098e-08
200100012; 200100112; 1.00804094098e-08
200100012; 200110012; 1.00804094098e-08
200100012; 200101012; 1.00804094098e-08
200100012; 210100012; 1.00804094098e-08
022010121; 022011121; 1.03707915738e-11
022010121; 122010121; 1.03707915738e-11
022010121; 022110121; 1.03707915738e-11
200100010; 220100010; 4.5361842344e-07
200100010; 200100012; 4.5361842344e-07
200100010; 200120010; 4.5361842344e-07
200100010; 202100010; 4.5361842344e-07
200100010; 200100210; 4.5361842344e-07
200100010; 200102010; 4.5361842344e-07
000021100; 002021100; 4.5361842344e-07
000021100; 200021100; 4.5361842344e-07
000021100; 000221100; 4.5361842344e-07
000021100; 000021120; 4.5361842344e-07
000021100; 000021102; 4.5361842344e-07
000021100; 020021100; 4.5361842344e-07
000021102; 000121102; 1.00804094098e-08
000021102; 100021102; 1.00804094098e-08
000021102; 000021112; 1.00804094098e-08
000021102; 010021102; 1.00804094098e-08
000021102; 001021102; 1.00804094098e-08
211212000; 211212100; 1.03707915738e-11
